job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,company_name
Data Analyst,157473,SE,FT,Sweden,L,Sweden,0,"Deep Learning, Tableau, R, NLP",Master,6,Finance,7.5,Algorithmic Solutions
Data Scientist,59061,EN,PT,Germany,S,Germany,100,"Scala, SQL, Data Visualization, TensorFlow, Git",Associate,0,Gaming,5.2,Future Systems
Deep Learning Engineer,304701,EX,PT,Switzerland,M,Switzerland,100,"Git, Linux, Tableau",Associate,15,Energy,7.1,Digital Transformation LLC
Principal Data Scientist,101126,SE,FT,Finland,M,Philippines,0,"Kubernetes, Docker, SQL, PyTorch",Associate,9,Automotive,8.2,Future Systems
Principal Data Scientist,55944,EN,CT,United States,S,United States,0,"Python, Scala, GCP",Master,1,Consulting,8.8,Cloud AI Solutions
AI Software Engineer,213187,EX,CT,France,L,France,100,"Linux, Spark, MLOps",PhD,18,Real Estate,7.3,Cognitive Computing
AI Product Manager,219044,EX,CT,Canada,L,Belgium,50,"Hadoop, R, Scala, Data Visualization",Master,18,Education,7.7,Quantum Computing Inc
Machine Learning Engineer,125939,MI,CT,Norway,L,Norway,50,"Mathematics, Linux, Hadoop, TensorFlow",PhD,2,Retail,6.3,Autonomous Tech
AI Software Engineer,103634,MI,CT,Netherlands,L,Netherlands,100,"PyTorch, Data Visualization, Tableau, TensorFlow, Docker",PhD,2,Education,6.2,Smart Analytics
AI Software Engineer,91630,MI,FL,Germany,L,United States,50,"SQL, Linux, Data Visualization, NLP",Bachelor,3,Finance,5.6,Machine Intelligence Group
AI Architect,151908,EX,PT,Sweden,M,Sweden,100,"Tableau, Computer Vision, PyTorch, SQL, Python",Bachelor,10,Gaming,9.1,Machine Intelligence Group
Principal Data Scientist,153283,SE,FL,Norway,L,Israel,100,"Python, NLP, Kubernetes, Mathematics",Associate,6,Automotive,8.2,Algorithmic Solutions
AI Architect,202463,EX,CT,France,L,France,50,"R, Statistics, Tableau",Associate,18,Retail,5.1,TechCorp Inc
NLP Engineer,85718,MI,PT,Canada,M,Canada,50,"GCP, Linux, Spark, PyTorch, R",Bachelor,3,Automotive,5.8,Neural Networks Co
AI Product Manager,116921,SE,FL,Canada,L,Canada,100,"Java, MLOps, SQL",Bachelor,6,Manufacturing,8.1,Machine Intelligence Group
AI Specialist,74184,MI,FT,Finland,S,Philippines,50,"Hadoop, Linux, Git, SQL, Java",PhD,2,Education,7.9,AI Innovations
AI Product Manager,157559,EX,CT,Austria,L,Austria,0,"Azure, MLOps, Scala, Computer Vision",Bachelor,19,Telecommunications,7.5,DeepTech Ventures
AI Research Scientist,144621,EX,CT,Singapore,S,Singapore,0,"Linux, GCP, Scala",Associate,12,Healthcare,6.9,Autonomous Tech
Computer Vision Engineer,38594,MI,FL,China,M,Hungary,100,"AWS, PyTorch, MLOps, NLP, Kubernetes",PhD,4,Automotive,8.4,DeepTech Ventures
Robotics Engineer,145334,SE,FT,Singapore,M,Singapore,0,"NLP, Java, Python, Statistics, Deep Learning",PhD,9,Energy,8.3,AI Innovations
Data Scientist,185096,EX,FT,France,S,France,100,"Git, Azure, Linux",Bachelor,14,Consulting,9.5,Quantum Computing Inc
ML Ops Engineer,92855,EN,FL,Norway,S,Ukraine,0,"Python, Data Visualization, TensorFlow, Spark, Hadoop",Associate,1,Education,9.5,Future Systems
AI Specialist,213045,EX,PT,Germany,M,Thailand,50,"Docker, MLOps, Kubernetes",Bachelor,12,Manufacturing,7.7,Cognitive Computing
AI Software Engineer,81152,MI,FL,Canada,M,Indonesia,50,"Mathematics, Hadoop, SQL, Python, Data Visualization",Master,3,Media,5.1,DeepTech Ventures
Robotics Engineer,185193,SE,FT,Switzerland,S,Switzerland,50,"Data Visualization, Spark, SQL, Java, Deep Learning",Associate,8,Government,5.6,Quantum Computing Inc
Head of AI,117314,SE,FT,Finland,L,Finland,0,"Data Visualization, Python, SQL, Git",Associate,7,Technology,5.2,Advanced Robotics
Autonomous Systems Engineer,58331,SE,PT,China,M,Chile,0,"Hadoop, Java, NLP, Mathematics, Python",Master,5,Transportation,6.1,Cognitive Computing
AI Product Manager,64672,EN,CT,Sweden,L,Latvia,50,"TensorFlow, R, Spark, Python, Azure",PhD,0,Real Estate,7.3,Digital Transformation LLC
AI Software Engineer,87443,EN,CT,United States,L,United States,0,"Computer Vision, Hadoop, Python, Kubernetes, Docker",Associate,0,Finance,8.1,Digital Transformation LLC
Deep Learning Engineer,83441,MI,FL,United Kingdom,M,United Kingdom,50,"GCP, Python, TensorFlow, Git, PyTorch",Master,4,Media,7.4,Algorithmic Solutions
Robotics Engineer,106976,MI,CT,Ireland,L,Ireland,50,"Java, Kubernetes, GCP, Deep Learning, MLOps",PhD,4,Consulting,8.7,AI Innovations
AI Specialist,275297,EX,FL,Israel,L,Vietnam,50,"Tableau, Python, Kubernetes, Computer Vision",Associate,19,Transportation,7.2,Cloud AI Solutions
AI Consultant,138142,SE,FL,Netherlands,S,South Africa,0,"Java, MLOps, Scala",PhD,6,Healthcare,7.4,Smart Analytics
Research Scientist,189385,EX,FT,Australia,M,Australia,50,"Hadoop, GCP, Tableau, Java, Azure",Master,18,Transportation,6.1,Cognitive Computing
Data Scientist,116184,SE,FT,France,S,Italy,50,"Linux, Java, Scala, Kubernetes, MLOps",PhD,5,Automotive,5.5,Digital Transformation LLC
Data Engineer,72859,MI,FT,Ireland,S,Thailand,100,"Deep Learning, TensorFlow, Git, SQL, Java",Bachelor,4,Real Estate,7.3,Autonomous Tech
Research Scientist,63732,EN,FT,Austria,M,China,100,"Spark, Python, Docker, TensorFlow",PhD,1,Manufacturing,8.2,DataVision Ltd
Head of AI,97000,SE,CT,France,M,France,0,"Java, SQL, Python, Docker",Associate,5,Technology,6.5,Neural Networks Co
ML Ops Engineer,195690,EX,PT,Ireland,L,Ireland,100,"Azure, Kubernetes, PyTorch",Associate,11,Education,6.2,Neural Networks Co
Data Engineer,147214,SE,CT,Singapore,L,Singapore,0,"Azure, Tableau, Scala, NLP, SQL",Associate,6,Gaming,7.4,Cognitive Computing
AI Software Engineer,84903,MI,PT,Netherlands,M,Netherlands,0,"Kubernetes, PyTorch, Data Visualization, Computer Vision",Bachelor,3,Manufacturing,5.5,Autonomous Tech
AI Consultant,143001,SE,PT,Singapore,L,Singapore,100,"MLOps, Java, Python, Computer Vision, Docker",Master,7,Healthcare,6.8,Future Systems
AI Architect,120298,MI,PT,Singapore,L,Singapore,0,"Kubernetes, Git, Spark, Linux, SQL",PhD,3,Gaming,5.4,DataVision Ltd
AI Software Engineer,165043,EX,PT,Finland,L,Finland,50,"NLP, SQL, Java, GCP",Master,13,Automotive,9.4,Predictive Systems
Research Scientist,285597,EX,CT,Norway,M,Mexico,50,"Kubernetes, Deep Learning, TensorFlow, Scala",Associate,17,Energy,7.6,Future Systems
AI Research Scientist,85406,EN,CT,Switzerland,S,Latvia,50,"SQL, AWS, NLP, Scala",Bachelor,1,Healthcare,5.9,TechCorp Inc
AI Software Engineer,156018,SE,PT,United States,S,United States,100,"Spark, TensorFlow, Computer Vision",Master,7,Education,8.6,Future Systems
Principal Data Scientist,170776,SE,CT,United States,M,United States,0,"Java, Data Visualization, R, Scala",Master,5,Gaming,8.8,DeepTech Ventures
Principal Data Scientist,252601,EX,PT,Norway,L,Norway,100,"Kubernetes, SQL, AWS, Git, Computer Vision",Master,19,Gaming,5.1,TechCorp Inc
Data Engineer,80715,EN,CT,United Kingdom,L,United Kingdom,100,"Azure, NLP, SQL, GCP, Docker",Bachelor,1,Healthcare,7.6,DataVision Ltd
ML Ops Engineer,85603,MI,FL,Ireland,M,Ireland,100,"Data Visualization, Scala, Spark, Computer Vision",Bachelor,4,Gaming,7.0,Cloud AI Solutions
Head of AI,138075,SE,FL,Canada,L,Canada,50,"GCP, Kubernetes, Data Visualization, SQL",Bachelor,8,Technology,6.1,Cloud AI Solutions
AI Specialist,54248,EN,FT,Sweden,M,Sweden,100,"SQL, Scala, Docker, Kubernetes, Computer Vision",PhD,0,Finance,7.7,Cognitive Computing
Data Analyst,131244,SE,FL,Japan,L,Japan,50,"Git, Scala, Java, Computer Vision",Master,8,Media,8.3,Autonomous Tech
Research Scientist,77655,EN,FT,Norway,M,Norway,50,"Deep Learning, Linux, GCP, Python",Master,1,Manufacturing,8.3,Neural Networks Co
Computer Vision Engineer,116116,SE,FT,Canada,L,Singapore,100,"AWS, SQL, Deep Learning, Kubernetes",PhD,8,Manufacturing,8.3,Algorithmic Solutions
Principal Data Scientist,132994,EX,PT,Netherlands,S,Netherlands,100,"R, Computer Vision, NLP",Master,13,Healthcare,8.9,TechCorp Inc
Robotics Engineer,192697,EX,CT,Denmark,S,Denmark,50,"Java, PyTorch, Mathematics, Data Visualization, SQL",Master,12,Healthcare,8.7,DeepTech Ventures
Principal Data Scientist,102306,MI,FL,United States,S,Denmark,0,"Python, NLP, Statistics, Spark, Mathematics",PhD,2,Manufacturing,6.0,Digital Transformation LLC
Data Analyst,152980,EX,FL,Singapore,M,Singapore,100,"R, Tableau, SQL",Associate,18,Transportation,7.0,Autonomous Tech
AI Consultant,191150,EX,PT,Australia,M,India,0,"Kubernetes, Linux, Tableau",Associate,11,Healthcare,5.0,TechCorp Inc
ML Ops Engineer,75849,EN,CT,Netherlands,M,Netherlands,100,"Data Visualization, TensorFlow, Deep Learning, Tableau, Hadoop",Master,0,Automotive,5.1,Neural Networks Co
AI Research Scientist,135171,EX,CT,Sweden,S,Sweden,50,"Azure, Deep Learning, GCP, TensorFlow",Associate,14,Healthcare,6.7,Cognitive Computing
Robotics Engineer,158584,SE,FL,Denmark,L,Denmark,100,"PyTorch, GCP, Scala, Linux, Deep Learning",Associate,8,Real Estate,8.8,Future Systems
Deep Learning Engineer,71755,EN,PT,Finland,L,Finland,100,"Tableau, PyTorch, Deep Learning, Git, TensorFlow",PhD,1,Retail,8.7,DeepTech Ventures
Data Engineer,132993,SE,FT,Germany,M,Nigeria,100,"Python, TensorFlow, PyTorch, Spark, Kubernetes",Bachelor,7,Retail,5.7,Digital Transformation LLC
Machine Learning Researcher,131219,SE,CT,Netherlands,M,Netherlands,50,"Docker, PyTorch, Azure, Hadoop, TensorFlow",Master,6,Transportation,7.8,Cognitive Computing
AI Product Manager,104633,SE,FL,Germany,S,Germany,100,"PyTorch, Spark, Tableau, Data Visualization",Master,6,Education,7.3,Digital Transformation LLC
AI Architect,109965,EN,PT,Denmark,L,Mexico,50,"Java, PyTorch, Docker, TensorFlow",Master,1,Gaming,7.0,Future Systems
AI Product Manager,150333,SE,FT,Germany,L,Poland,0,"R, Azure, Git, Python",PhD,9,Automotive,9.1,Quantum Computing Inc
Research Scientist,116902,SE,FT,Australia,M,Australia,50,"GCP, Mathematics, Data Visualization",PhD,8,Real Estate,6.0,DataVision Ltd
Head of AI,35534,MI,CT,China,S,China,50,"Python, TensorFlow, NLP, Scala",Bachelor,3,Finance,7.2,Neural Networks Co
Data Scientist,93359,EN,CT,Switzerland,S,Switzerland,100,"Linux, Kubernetes, SQL, Java, Deep Learning",Bachelor,1,Telecommunications,9.9,TechCorp Inc
Principal Data Scientist,114696,SE,FT,Sweden,S,Sweden,0,"Computer Vision, Java, Git, TensorFlow",Associate,7,Government,6.0,Neural Networks Co
AI Software Engineer,159697,EX,PT,France,M,France,0,"Linux, Python, R",Bachelor,11,Media,9.1,Predictive Systems
Principal Data Scientist,119549,MI,FT,Singapore,L,Singapore,100,"Kubernetes, NLP, MLOps",Master,2,Consulting,5.7,Digital Transformation LLC
Machine Learning Engineer,35947,MI,FL,India,M,Spain,50,"SQL, GCP, Deep Learning",PhD,4,Finance,5.0,Predictive Systems
Data Analyst,84861,MI,PT,France,M,France,100,"Scala, Hadoop, Computer Vision, Data Visualization",Associate,3,Technology,8.7,Autonomous Tech
Head of AI,69980,EX,CT,China,M,China,50,"Mathematics, PyTorch, Statistics, Kubernetes, Hadoop",PhD,17,Technology,8.5,Future Systems
Research Scientist,144229,EX,FL,United Kingdom,M,Germany,100,"Kubernetes, GCP, SQL",PhD,18,Real Estate,8.0,Neural Networks Co
AI Consultant,89975,EN,FL,United Kingdom,L,United Kingdom,0,"SQL, Kubernetes, TensorFlow",Bachelor,1,Gaming,8.6,TechCorp Inc
AI Software Engineer,62380,EN,PT,Ireland,M,Romania,0,"Scala, Kubernetes, SQL, MLOps, Spark",PhD,1,Healthcare,6.9,AI Innovations
AI Research Scientist,68149,EN,PT,South Korea,L,Thailand,50,"GCP, Linux, Spark, Computer Vision, Mathematics",Master,0,Manufacturing,6.1,Future Systems
Machine Learning Researcher,205317,SE,FL,United States,L,Argentina,100,"Scala, AWS, Tableau",Associate,7,Government,7.3,Neural Networks Co
Principal Data Scientist,263271,EX,CT,Japan,M,Kenya,100,"Kubernetes, TensorFlow, Mathematics, AWS, PyTorch",Bachelor,14,Healthcare,9.6,Quantum Computing Inc
Robotics Engineer,96594,MI,FT,Finland,L,Finland,50,"Linux, GCP, Tableau",Master,4,Media,5.8,Algorithmic Solutions
AI Consultant,69344,EN,PT,France,M,France,50,"Kubernetes, AWS, Deep Learning",PhD,1,Automotive,6.5,Quantum Computing Inc
Autonomous Systems Engineer,99231,MI,FT,Germany,S,Germany,100,"Azure, SQL, Mathematics, Docker, AWS",Bachelor,2,Finance,6.3,Neural Networks Co
AI Software Engineer,95065,MI,FL,Norway,S,Norway,100,"Linux, Kubernetes, Scala, GCP, Statistics",Bachelor,2,Automotive,9.6,Quantum Computing Inc
Machine Learning Engineer,246978,EX,FL,Netherlands,M,Netherlands,100,"Azure, Java, PyTorch, Deep Learning, AWS",Bachelor,13,Transportation,8.1,TechCorp Inc
Machine Learning Engineer,143694,SE,CT,Switzerland,S,Switzerland,100,"PyTorch, Java, SQL, MLOps, Deep Learning",Associate,7,Transportation,5.7,Neural Networks Co
NLP Engineer,74126,EX,FT,India,S,India,100,"Scala, PyTorch, Docker, Deep Learning, SQL",PhD,12,Government,7.5,Predictive Systems
AI Product Manager,129233,SE,PT,Japan,S,Japan,50,"SQL, Tableau, Spark",Master,6,Telecommunications,6.0,Cloud AI Solutions
Head of AI,67072,EN,PT,Israel,L,Israel,0,"Deep Learning, AWS, NLP, Docker, GCP",Associate,1,Telecommunications,10.0,Cloud AI Solutions
Machine Learning Researcher,227433,EX,FT,Sweden,L,Sweden,0,"Python, R, SQL",Associate,18,Government,7.2,DeepTech Ventures
Machine Learning Engineer,105646,MI,PT,Germany,M,Kenya,50,"Scala, Hadoop, AWS, Python, Statistics",Master,2,Consulting,8.6,Neural Networks Co
Data Engineer,96455,MI,PT,Denmark,S,Italy,50,"Statistics, Kubernetes, Linux, SQL, Data Visualization",PhD,4,Education,6.3,Algorithmic Solutions
Data Engineer,203509,EX,FT,Germany,M,Germany,100,"Python, MLOps, Data Visualization, Scala, Tableau",Associate,11,Real Estate,6.1,Machine Intelligence Group
Data Engineer,196214,EX,FT,Finland,M,Finland,50,"Linux, Java, GCP, TensorFlow, NLP",Master,14,Automotive,9.8,Advanced Robotics
NLP Engineer,138684,MI,PT,Denmark,M,Denmark,50,"Python, Tableau, Azure, PyTorch",Master,4,Manufacturing,7.5,Cloud AI Solutions
NLP Engineer,201964,EX,CT,Israel,L,Czech Republic,0,"Scala, Python, Kubernetes, Computer Vision, SQL",Bachelor,13,Government,7.0,Smart Analytics
Head of AI,124280,SE,CT,Israel,M,Malaysia,100,"Git, Python, Kubernetes, MLOps",Associate,7,Automotive,9.3,Machine Intelligence Group
Research Scientist,26651,MI,FL,India,S,India,100,"Java, SQL, Azure, Git, GCP",Bachelor,4,Transportation,8.2,Digital Transformation LLC
Deep Learning Engineer,99895,MI,CT,United Kingdom,S,New Zealand,0,"R, PyTorch, GCP, NLP, Git",Bachelor,3,Finance,10.0,Machine Intelligence Group
ML Ops Engineer,131785,SE,CT,Australia,M,Mexico,0,"PyTorch, Linux, Computer Vision, Azure",Master,5,Real Estate,5.8,Predictive Systems
Data Engineer,60687,EN,FL,Finland,M,Finland,0,"AWS, NLP, Statistics, Python, Deep Learning",PhD,1,Consulting,5.3,Advanced Robotics
Machine Learning Engineer,71137,MI,FL,Netherlands,S,Netherlands,50,"Kubernetes, Computer Vision, SQL, Deep Learning, PyTorch",PhD,3,Education,9.4,Advanced Robotics
NLP Engineer,130172,SE,FT,Singapore,S,Japan,50,"GCP, Java, MLOps, Computer Vision",PhD,8,Automotive,9.1,TechCorp Inc
AI Specialist,295651,EX,FT,Singapore,L,Vietnam,0,"Python, GCP, Tableau, TensorFlow, Spark",PhD,15,Telecommunications,6.3,DataVision Ltd
Deep Learning Engineer,178132,EX,FT,Finland,M,United States,50,"Linux, Data Visualization, Kubernetes, TensorFlow, Python",Associate,16,Finance,5.8,Autonomous Tech
Research Scientist,59744,EN,PT,Australia,S,Australia,100,"MLOps, Computer Vision, Deep Learning, R",Associate,0,Healthcare,7.2,Future Systems
ML Ops Engineer,196644,EX,CT,France,S,Turkey,0,"GCP, Computer Vision, Data Visualization, Scala",Bachelor,16,Finance,5.2,DataVision Ltd
AI Consultant,119154,MI,CT,Switzerland,L,Switzerland,0,"Python, Git, Tableau, PyTorch",PhD,3,Technology,5.6,TechCorp Inc
Autonomous Systems Engineer,82795,EN,PT,Finland,L,Finland,0,"SQL, Git, PyTorch, Spark, GCP",Associate,1,Transportation,9.8,AI Innovations
AI Consultant,231925,EX,CT,Austria,L,Austria,100,"TensorFlow, R, Linux, Hadoop",Associate,16,Transportation,9.3,TechCorp Inc
Data Engineer,159540,SE,FT,Denmark,L,Denmark,100,"Mathematics, Git, NLP",Associate,6,Energy,9.0,AI Innovations
Data Scientist,133225,SE,FL,Ireland,S,Ireland,50,"PyTorch, Spark, Docker",PhD,5,Telecommunications,7.0,Smart Analytics
ML Ops Engineer,97397,MI,FT,Netherlands,L,Netherlands,0,"SQL, Kubernetes, Git",Associate,4,Transportation,10.0,AI Innovations
AI Architect,71668,MI,PT,Israel,S,South Africa,100,"Kubernetes, Git, R, PyTorch",Associate,3,Retail,6.0,Cloud AI Solutions
Head of AI,202266,EX,CT,Israel,S,Israel,50,"GCP, Computer Vision, SQL, Azure",Associate,12,Healthcare,5.9,AI Innovations
Computer Vision Engineer,60173,EN,PT,Sweden,S,Sweden,50,"TensorFlow, Scala, Java, Statistics",Master,1,Government,8.5,AI Innovations
NLP Engineer,93288,MI,PT,Germany,L,Germany,0,"Statistics, Scala, Mathematics, Kubernetes",Bachelor,4,Gaming,7.3,Machine Intelligence Group
Deep Learning Engineer,64431,EN,FT,Japan,S,Japan,0,"Java, Tableau, MLOps",Master,1,Gaming,9.2,Machine Intelligence Group
Autonomous Systems Engineer,27869,MI,FT,India,M,India,100,"NLP, Docker, Python, Azure",Bachelor,2,Retail,9.5,Advanced Robotics
Deep Learning Engineer,119472,SE,FT,Austria,M,Denmark,100,"Python, Spark, TensorFlow",Master,7,Retail,8.2,Neural Networks Co
Autonomous Systems Engineer,32487,MI,FT,India,L,India,50,"Spark, Azure, Statistics, Docker",Associate,2,Gaming,6.5,TechCorp Inc
AI Research Scientist,68932,MI,PT,South Korea,M,Chile,0,"Azure, Python, Linux",Master,2,Finance,9.7,Quantum Computing Inc
Data Scientist,48284,EN,CT,Finland,S,Finland,50,"Python, Git, Linux, AWS",Master,0,Education,7.0,DataVision Ltd
Research Scientist,128076,EX,CT,Canada,M,Singapore,50,"Deep Learning, NLP, Data Visualization, Kubernetes",PhD,13,Media,9.5,DeepTech Ventures
AI Research Scientist,233676,EX,FL,France,L,France,50,"SQL, Hadoop, PyTorch, Tableau",PhD,11,Manufacturing,6.6,Cognitive Computing
AI Research Scientist,89807,EN,PT,Norway,S,Norway,100,"Docker, Spark, MLOps, Scala",Bachelor,0,Consulting,7.5,TechCorp Inc
Principal Data Scientist,101913,MI,FL,Germany,L,Germany,50,"Spark, Java, MLOps, PyTorch",PhD,3,Telecommunications,7.4,Quantum Computing Inc
AI Specialist,220434,EX,PT,Netherlands,S,Netherlands,50,"Kubernetes, Git, Data Visualization, Python",PhD,14,Retail,8.6,DataVision Ltd
Autonomous Systems Engineer,97601,MI,PT,United States,S,Ireland,100,"PyTorch, Azure, Linux, GCP",Bachelor,2,Finance,6.3,AI Innovations
AI Specialist,136610,SE,FL,Denmark,M,Denmark,100,"NLP, Azure, Data Visualization, Kubernetes",Bachelor,6,Education,9.8,TechCorp Inc
Computer Vision Engineer,208009,EX,FT,United States,S,Chile,50,"Spark, PyTorch, SQL",Bachelor,14,Transportation,5.8,Quantum Computing Inc
Principal Data Scientist,186813,EX,CT,Ireland,S,France,100,"NLP, Linux, Java",Bachelor,17,Healthcare,8.6,Algorithmic Solutions
Autonomous Systems Engineer,77795,EN,FL,United Kingdom,L,United Kingdom,100,"Tableau, Python, Mathematics, Scala",Master,0,Gaming,6.5,AI Innovations
Machine Learning Researcher,74807,MI,CT,France,S,France,100,"Scala, Python, Mathematics, GCP, Linux",Bachelor,3,Automotive,8.2,Predictive Systems
Head of AI,117365,SE,PT,Ireland,S,Ireland,100,"Statistics, Data Visualization, Git",Bachelor,5,Retail,7.2,Autonomous Tech
Data Engineer,246485,EX,CT,Singapore,L,Singapore,50,"Kubernetes, Azure, Deep Learning, R",PhD,17,Real Estate,9.0,TechCorp Inc
AI Consultant,114244,MI,CT,United Kingdom,L,United Kingdom,100,"SQL, Scala, Deep Learning, Tableau",Bachelor,3,Manufacturing,6.4,DeepTech Ventures
Research Scientist,130515,SE,PT,Singapore,S,Singapore,0,"NLP, Deep Learning, Statistics",Associate,6,Manufacturing,7.0,TechCorp Inc
Head of AI,172723,EX,FL,United Kingdom,M,Ireland,50,"SQL, Git, PyTorch, Linux, Data Visualization",Bachelor,11,Media,8.2,Advanced Robotics
ML Ops Engineer,69409,EN,CT,Sweden,L,Sweden,0,"AWS, Mathematics, GCP, Azure",Master,1,Consulting,5.5,Future Systems
Machine Learning Engineer,131415,EX,FL,South Korea,M,Czech Republic,0,"TensorFlow, Scala, Computer Vision",Master,14,Finance,9.2,DataVision Ltd
Autonomous Systems Engineer,143423,SE,FT,Austria,L,Austria,100,"Python, Java, Deep Learning",Associate,5,Healthcare,7.8,Predictive Systems
AI Architect,162534,EX,FT,Netherlands,S,Chile,100,"Scala, Tableau, Data Visualization, Deep Learning",Bachelor,13,Manufacturing,6.9,Neural Networks Co
Research Scientist,103816,EN,FL,Switzerland,M,Switzerland,0,"GCP, R, Mathematics",Master,1,Government,9.4,DataVision Ltd
Computer Vision Engineer,231560,EX,CT,Israel,L,Israel,100,"Spark, Git, SQL, TensorFlow, Azure",Associate,14,Media,7.6,Smart Analytics
